효능군,품목명
소화성궤양용제,라베스틴정20mg(라베프라졸나트륨)_(20mg/1정)
소화성궤양용제,레스프라졸정20밀리그램(라베프라졸나트륨)_(20mg/1정)
소화성궤양용제,라베트정20mg(라베프라졸나트륨)_(20mg/1정)
소화성궤양용제,파비라졸정20밀리그램(라베프라졸나트륨)_(20mg/1정)
소화성궤양용제,라베정20밀리그램(라베프라졸나트륨)_(20mg/1정)
소화성궤양용제,라베프린정20밀리그램(라베프라졸나트륨)_(20mg/1정)
소화성궤양용제,라베드정20밀리그램(라베프라졸나트륨)_(20mg/1정)
소화성궤양용제,라베리트정20밀리그램(라베프라졸나트륨)_(20mg/1정)
소화성궤양용제,파리아톤정20mg(라베프라졸나트륨)_(20mg/1정)
소화성궤양용제,"라베프라정20mg_(라베프라졸나트륨, 20mg/1정)"
소화성궤양용제,빠리바정20밀리그램(라베프라졸나트륨)_(20mg/1정)
소화성궤양용제,피피라졸정20밀리그램(라베프라졸나트륨)_(20mg/1정)
소화성궤양용제,피아이졸정20mg(라베프라졸나트륨)_(20mg/1정)
소화성궤양용제,레프라졸정20밀리그램(라베프라졸나트륨)_(20mg/1정)
소화성궤양용제,환인라베프라졸정20밀리그램_(20mg/1정)
소화성궤양용제,라베프리정20mg(라베프라졸나트륨)_(20mg/1정)
소화성궤양용제,파라메트정(라베프라졸나트륨)_(20mg/1정)
소화성궤양용제,라베폰정20밀리그램(라베프라졸나트륨)_(20mg/1정)
소화성궤양용제,비보존라베프라졸정20mg(라베프라졸나트륨)_(20mg/1정)
소화성궤양용제,네오베트정20mg(라베프라졸나트륨)_(20mg/1정)
소화성궤양용제,보리라베정20mg(라베프라졸나트륨)_(20mg/1정)
소화성궤양용제,레이프라정20밀리그램(라베프라졸나트륨)_(20mg/1정)
소화성궤양용제,라베프나정20밀리그램(라베프라졸나트륨)_(20mg/1정)
소화성궤양용제,알피라베정20mg(라베프라졸나트륨)_(20mg/1정)
소화성궤양용제,라베민정20mg(라베프라졸나트륨)_(20mg/1정)
소화성궤양용제,라베핀정20밀리그램(라베프라졸나트륨)_(20mg/1정)
소화성궤양용제,경보라베프라졸정20mg(라베프라졸나트륨)_(20mg/1정)
소화성궤양용제,유니라베프정20밀리그램(라베프라졸나트륨)_(20mg/1정)
소화성궤양용제,라프라졸정20mg(라베프라졸나트륨)_(20mg/1정)
소화성궤양용제,에스피씨라베정20mg(라베프라졸나트륨)_(20mg/1정)
소화성궤양용제,라비엠정20mg(라베프라졸나트륨)_(20mg/1정)
소화성궤양용제,라피졸정20mg(라베프라졸나트륨)_(20mg/1정)
소화성궤양용제,라벨라정20mg(라베프라졸나트륨)_(20mg/1정)
소화성궤양용제,라베라즈정20mg(라베프라졸나트륨)_(20mg/1정)
소화성궤양용제,라바졸정20밀리그램(라베프라졸나트륨)_(20mg/1정)
소화성궤양용제,라베스토정20밀리그램(라베프라졸나트륨)_(20mg/1정)
소화성궤양용제,파리에트정20밀리그람(라베프라졸나트륨)_(20mg/1정)
소화성궤양용제,파리벤정20mg(라베프라졸나트륨)_(20mg/1정)
소화성궤양용제,라프리졸정20mg(라베프라졸나트륨)_(20mg/1정)
소화성궤양용제,파라베졸정20밀리그램(라베프라졸나트륨)_(20mg/1정)
소화성궤양용제,라라베정20밀리그램(라베프라졸나트륨)_(20mg/1정)
소화성궤양용제,티디라베정20밀리그램(라베프라졸나트륨)_(20mg/1정)
소화성궤양용제,라베탑정20mg(라베프라졸나트륨)_(20mg/1정)
소화성궤양용제,뉴라베정20mg(라베프라졸나트륨)_(20mg/1정)
소화성궤양용제,라프라이트정20mg(라베프라졸나트륨)_(20mg/1정)
소화성궤양용제,글로라베정20밀리그램(라베프라졸나트륨)_(20mg/1정)
소화성궤양용제,얼사라정20밀리그램(라베프라졸나트륨)_(20mg/1정)
소화성궤양용제,대웅라베프라졸정20밀리그램(라베프라졸나트륨)_(20mg/1정)
소화성궤양용제,라베린정20mg(라베프라졸나트륨)_(20mg/1정)
소화성궤양용제,라베프란정20밀리그램(라베프라졸나트륨)_(20mg/1정)
소화성궤양용제,벤프라정20밀리그램(라베프라졸나트륨)_(20mg/1정)
소화성궤양용제,라베졸정20mg(라베프라졸나트륨)_(20mg/1정)
소화성궤양용제,파리에트정5밀리그램(라베프라졸나트륨)_(5mg/1정)
혈압강하작용의약품,하트프릴정2.5밀리그램(라미프릴)_(2.5mg/1정)
혈압강하작용의약품,트리테이스정2.5밀리그람(라미프릴)_(2.5mg/1정)
혈압강하작용의약품,트리테이스정5밀리그람(라미프릴)_(5mg/1정)
혈압강하작용의약품,하트프릴프로텍트정(라미프릴)_(10mg/1정)
혈압강하작용의약품,트리테이스프로텍트정(라미프릴)_(10mg/1정)
정신신경용제,중헌리스페리돈정1밀리그램_(1mg/1정)
정신신경용제,리스페정1밀리그램(리스페리돈)_(1mg/1정)
정신신경용제,피엠에스리스페리돈정1밀리그램(리스페리돈)_(1mg/1정)
정신신경용제,리스프리정1밀리그램(리스페리돈)_(1mg/1정)
정신신경용제,리스달정1밀리그램(리스페리돈)_(1mg/1정)
정신신경용제,리소페린정1mg(리스페리돈)_(1mg/1정)
정신신경용제,리스페달정1밀리그램(리스페리돈)_(1mg/1정)
정신신경용제,엘페리돈정1밀리그램(리스페리돈)_(1mg/1정)
정신신경용제,리페돈정1밀리그램(리스페리돈)_(1mg/1정)
정신신경용제,명문리스페리돈정1mg_(1mg/1정)
정신신경용제,리스펜정1밀리그람(리스페리돈)_(1mg/1정)
정신신경용제,리스돈정1밀리그램(리스페리돈)_(1mg/1정)
정신신경용제,리페리달정1밀리그램(리스페리돈)_(1mg/1정)
정신신경용제,리페리돈정1밀리그램(리스페리돈)_(1mg/1정)
정신신경용제,뉴리페돈정1밀리그램(리스페리돈)_(1mg/1정)
정신신경용제,휴펜달린정1밀리그램(리스페리돈)_(1mg/1정)
정신신경용제,제이리스페리돈정1mg(리스페리돈)_(1mg/1정)
정신신경용제,리페넥스정1밀리그램(리스페리돈)_(1mg/1정)
정신신경용제,리스피돈오디정1밀리그램(리스페리돈)_(1mg/1정)
정신신경용제,리스펜오디정1밀리그램(리스페리돈)_(1mg/1정)
정신신경용제,피엠에스리스페리돈정2밀리그램(리스페리돈)_(2mg/1정)
정신신경용제,리스프리정2밀리그램(리스페리돈)_(2mg/1정)
정신신경용제,유유리스페리돈정2밀리그램_(2mg/1정)
정신신경용제,리스달정2밀리그램(리스페리돈)_(2mg/1정)
정신신경용제,리소페린정2밀리그램(리스페리돈)_(2mg/1정)
정신신경용제,리스페달정2밀리그램(리스페리돈)_(2mg/1정)
정신신경용제,엘페리돈정2밀리그램(리스페리돈)_(2mg/1정)
정신신경용제,리페돈정2밀리그램(리스페리돈)_(2mg/1정)
정신신경용제,유니페리돈정(리스페리돈)_(2mg/1정)
정신신경용제,명문리스페리돈정2mg_(2mg/1정)
정신신경용제,리스펜정2밀리그람(리스페리돈)_(2mg/1정)
정신신경용제,리스돈정(리스페리돈)(수출명:에스씨페르달정)_(2mg/1정)
정신신경용제,리페리달정2밀리그램(리스페리돈)_(2mg/1정)
정신신경용제,리페리돈정2밀리그램(리스페리돈)_(2mg/1정)
정신신경용제,뉴리페돈정2밀리그램(리스페리돈)_(2mg/1정)
정신신경용제,리스펠돈정2mg(리스페리돈)_(2mg/1정)
정신신경용제,리페넥스정2밀리그램(리스페리돈)_(2mg/1정)
정신신경용제,리스피돈오디정2밀리그램(리스페리돈)_(2mg/1정)
정신신경용제,리스펜오디정2밀리그램(리스페리돈)_(2mg/1정)
정신신경용제,피엠에스리스페리돈정3밀리그램(리스페리돈)_(3mg/1정)
정신신경용제,리스달정3밀리그램(리스페리돈)_(3mg/1정)
정신신경용제,리스페달정3밀리그램(리스페리돈)_(3mg/1정)
정신신경용제,리스펜정3밀리그람(리스페리돈)_(3mg/1정)
정신신경용제,리스돈정3밀리그램(리스페리돈)_(3mg/1정)
정신신경용제,리페리달정3밀리그램(리스페리돈)_(3mg/1정)
정신신경용제,리페리돈정3밀리그램(리스페리돈)_(3mg/1정)
정신신경용제,리페넥스정3밀리그램(리스페리돈)_(3mg/1정)
정신신경용제,피엠에스리스페리돈정0.5밀리그램(리스페리돈)_(0.5mg/1정)
정신신경용제,리스페달정0.5밀리그램(리스페리돈)_(0.5mg/1정)
정신신경용제,리스펜정0.5밀리그람(리스페리돈)_(0.5mg/1정)
정신신경용제,리스돈정0.5밀리그램(리스페리돈)_(0.5mg/1정)
정신신경용제,리페리달정0.5밀리그램(리스페리돈)_(0.5mg/1정)
정신신경용제,리페리돈정0.5밀리그램(리스페리돈)_(0.5mg/1정)
정신신경용제,아이페리돈정0.5mg(리스페리돈)_(0.5mg/1정)
정신신경용제,리페넥스정0.5밀리그램(리스페리돈)_(0.5mg/1정)
정신신경용제,리스페달콘스타주사25밀리그람(리스페리돈)_(65.6mg/1병)
정신신경용제,리스페달콘스타주사37.5밀리그람(리스페리돈)_(98.4mg/1병)
정신신경용제,디멘리스캡슐1.5밀리그램(리바스티그민타르타르산염)_(2.4mg/1캡슐)
정신신경용제,오스그민캡슐1.5밀리그램(리바스티그민타르타르산염)_(2.4mg/1캡슐)
정신신경용제,리스티캡슐1.5밀리그램(리바스티그민타르타르산염)_(2.4mg/1캡슐)
정신신경용제,삼성리바스티그민캡슐1.5밀리그램(리바스티그민타르타르산염)_(2.4mg/1캡슐)
정신신경용제,신신리바스티그민캡슐1.5밀리그램(리바스티그민타르타르산염)_(2.4mg/1캡슐)
정신신경용제,리바마인캡슐1.5밀리그램(리바스티그민타르타르산염)_(2.4mg/1캡슐)
정신신경용제,엑셀씨캡슐1.5밀리그램(리바스티그민타르타르산염)_(2.4mg/1캡슐)
정신신경용제,리바스톤캡슐1.5밀리그램(리바스티그민타르타르산염)_(2.4mg/1캡슐)
정신신경용제,리셀톤캡슐1.5mg(리바스티그민타르타르산염)_(2.4mg/1캡슐)
정신신경용제,알보젠리바스티그민캡슐1.5밀리그램(리바스티그민타르타르산염)_(2.4mg/1캡슐)
정신신경용제,몬스티캡슐1.5mg(리바스티그민타르타르산염)_(2.4mg/1캡슐)
정신신경용제,엑셀론캡슐1.5밀리그램(리바스티그민타르타르산염)_(2.4mg/1캡슐)
정신신경용제,아주셀론캡슐1.5밀리그램(리바스티그민타르타르산염)_(2.4mg/1캡슐)
정신신경용제,엑솔론캡슐1.5밀리그램(리바스티그민타르타르산염)_(2.4mg/1캡슐)
정신신경용제,넥티민캡슐1.5밀리그램(리바스티그민타르타르산염)_(2.4mg/1캡슐)
정신신경용제,유니리바캡슐1.5밀리그램(리바스티그민타르타르산염)_(2.4mg/1캡슐)
정신신경용제,뉴셀론캡슐1.5밀리그램(리바스티그민타르타르산염)_(2.4mg/1캡슐)
정신신경용제,엑셀리바캡슐1.5밀리그램(리바스티그민타르타르산염)_(2.4mg/1캡슐)
정신신경용제,오스그민캡슐3.0밀리그램(리바스티그민타르타르산염)_(4.8mg/1캡슐)
정신신경용제,리스티캡슐3.0밀리그램(리바스티그민타르타르산염)_(4.8mg/1캡슐)
정신신경용제,삼성리바스티그민캡슐3.0밀리그램(리바스티그민타르타르산염)_(4.8mg/1캡슐)
정신신경용제,신신리바스티그민캡슐3.0밀리그램(리바스티그민타르타르산염)_(4.8mg/1캡슐)
정신신경용제,리바마인캡슐3밀리그램(리바스티그민타르타르산염)_(4.8mg/1캡슐)
정신신경용제,엑셀씨캡슐3밀리그램(리바스티그민타르타르산염)_(4.8mg/1캡슐)
정신신경용제,알쯔스티그민캡슐3.0mg(리바스티그민타르타르산염)_(4.8mg/1캡슐)
정신신경용제,리바스톤캡슐3.0밀리그램(리바스티그민타르타르산염)_(4.8mg/1캡슐)
정신신경용제,리셀톤캡슐3mg(리바스티그민타르타르산염)_(4.8mg/1캡슐)
정신신경용제,알보젠리바스티그민캡슐3밀리그램(리바스티그민타르타르산염)_(4.8mg/1캡슐)
정신신경용제,몬스티캡슐3mg(리바스티그민타르타르산염)_(4.8mg/1캡슐)
정신신경용제,엑셀론캡슐3.0밀리그램(리바스티그민타르타르산염)_(4.8mg/1캡슐)
정신신경용제,동구리바스티그민타르타르산염캡슐3밀리그램_(4.8mg/1캡슐)
정신신경용제,엑솔론캡슐3.0밀리그램(리바스티그민타르타르산염)_(4.8mg/1캡슐)
정신신경용제,넥티민캡슐3mg(리바스티그민타르타르산염)_(4.8mg/1캡슐)
정신신경용제,유니리바캡슐3밀리그램(리바스타그민타르타르산염)_(4.8mg/1캡슐)
정신신경용제,뉴셀론캡슐3밀리그램(리바스티그민타르타르산염)_(4.8mg/1캡슐)
정신신경용제,엑셀리바캡슐3밀리그램(리바스티그민타르타르산염)_(4.8mg/1캡슐)
정신신경용제,디멘리스캡슐4.5밀리그램(리바스티그민타르타르산염)_(7.2mg/1캡슐)
정신신경용제,신신리바스티그민캡슐4.5밀리그램(리바스티그민타르타르산염)_(7.2mg/1캡슐)
정신신경용제,엑셀씨캡슐4.5밀리그램(리바스티그민타르타르산염)_(7.2mg/1캡슐)
정신신경용제,리바스톤캡슐4.5밀리그램(리바스티그민타르타르산염)_(7.2mg/1캡슐)
정신신경용제,리셀톤캡슐4.5mg(리바스티그민타르타르산염)_(7.2mg/1캡슐)
정신신경용제,알보젠리바스티그민캡슐4.5밀리그램(리바스티그민타르타르산염)_(7.2mg/1캡슐)
정신신경용제,몬스티캡슐4.5밀리그램(리바스티그민타르타르산염)_(7.2mg/1캡슐)
정신신경용제,엑셀론캡슐4.5밀리그램(리바스티그민타르타르산염)_(7.2mg/1캡슐)
정신신경용제,엑셀리바캡슐4.5밀리그램(리바스티그민타르타르산염)_(7.2mg/1캡슐)
정신신경용제,삼성리바스티그민캡슐6.0밀리그램(리바스티그민타르타르산염)_(9.6mg/1캡슐)
정신신경용제,신신리바스티그민캡슐6.0밀리그램(리바스티그민타르타르산염)_(9.6mg/1캡슐)
정신신경용제,엑셀씨캡슐6밀리그램(리바스티그민타르타르산염)_(9.6mg/1캡슐)
정신신경용제,리셀톤캡슐6.0mg(리바스티그민타르타르산염)_(9.6mg/1캡슐)
정신신경용제,알보젠리바스티그민캡슐6밀리그램(리바스티그민타르타르산염)_(9.6mg/1캡슐)
정신신경용제,몬스티캡슐6밀리그램(리바스티그민타르타르산염)_(9.6mg/1캡슐)
정신신경용제,엑셀론캡슐6.0밀리그램(리바스티그민타르타르산염)_(9.6mg/1캡슐)
정신신경용제,엑셀리바캡슐6밀리그램(리바스티그민타르타르산염)_(9.6mg/1캡슐)
정신신경용제,스타그민패취5(리바스티그민)_(2.1X 2.37㎠/1매)
정신신경용제,부광리바스티그민패취5_(5㎠/1매)
정신신경용제,신신리바스티그민패취5_(5㎠/1매)
정신신경용제,원드론패취5(리바스티그민)_(5㎠/1매)
정신신경용제,리바그민패취5(리바스티그민)_(2.35X2.15㎠/1매)
정신신경용제,리바멘사패취5(리바스티그민)_(2.25X2.25㎠/1매)
정신신경용제,리바마인패취5(리바스티그민)_(2.35X2.15㎠/1매)
정신신경용제,리바론패취5(리바스티그민)_(5㎠/1매)
정신신경용제,리셀톤패취5(리바스티그민)_(2.35X2.15㎠/1매)
정신신경용제,몬스티패취5(리바스티그민)_(2.35X2.15㎠/1매)
